2006.05.08,21:00,1326.75000,1330.50000,1325.25000,1328.25000,4953
2006.05.09,21:00,1328.00000,1329.50000,1320.50000,1326.50000,9298
2006.05.10,21:00,1326.75000,1330.00000,1306.75000,1311.75000,13376
2006.05.11,21:00,1311.50000,1312.25000,1293.25000,1293.75000,14705
2006.05.14,21:00,1288.50000,1298.50000,1284.75000,1296.25000,14303
2006.05.15,21:00,1296.50000,1301.00000,1291.25000,1294.00000,10685
2006.05.16,21:00,1293.75000,1299.25000,1267.75000,1268.50000,21379
2006.05.17,21:00,1268.75000,1277.50000,1261.00000,1263.00000,15592
2006.05.18,21:00,1263.25000,1275.00000,1257.75000,1269.25000,24217
2006.05.21,21:00,1271.50000,1273.50000,1254.75000,1262.75000,19354
2006.05.22,21:00,1263.00000,1276.00000,1246.25000,1247.50000,15721
2006.05.23,21:00,1247.75000,1266.50000,1246.25000,1261.75000,26483
2006.05.24,21:00,1261.50000,1276.75000,1257.25000,1274.75000,13351
2006.05.25,21:00,1275.00000,1282.50000,1273.50000,1281.50000,9680
2006.05.28,21:00,1281.75000,1282.75000,1279.25000,1279.50000,299
2006.05.29,21:00,1279.25000,1281.25000,1258.25000,1260.00000,11877
2006.05.30,21:00,1260.25000,1273.00000,1255.50000,1272.25000,14870
2006.05.31,21:00,1272.50000,1287.25000,1266.00000,1285.25000,12201
2006.06.01,21:00,1285.50000,1293.50000,1280.75000,1288.75000,14376
2006.06.04,21:00,1288.00000,1288.00000,1265.25000,1269.75000,13246
2006.06.05,21:00,1269.25000,1273.25000,1254.75000,1267.00000,19339
2006.06.06,21:00,1266.50000,1273.25000,1253.25000,1253.75000,14332
2006.06.07,21:00,1254.25000,1260.75000,1234.75000,1257.00000,12546
2006.06.08,21:00,1256.50000,1263.25000,1250.00000,1252.00000,3795
2006.06.11,21:00,1254.00000,1257.50000,1234.50000,1236.75000,2661
2006.06.12,21:00,1247.00000,1254.75000,1231.25000,1232.00000,25020
2006.06.13,21:00,1232.25000,1243.00000,1229.00000,1243.00000,22180
2006.06.14,21:00,1242.75000,1270.25000,1241.50000,1267.00000,17785
2006.06.15,21:00,1266.75000,1267.50000,1256.25000,1261.50000,13418
2006.06.18,21:00,1259.25000,1266.50000,1246.75000,1249.50000,15176
2006.06.19,21:00,1249.25000,1259.50000,1247.00000,1252.25000,13416
